Language,File,Level,SubLevel,PromptType,Question,Question_Sub,Answer,Answer_Sub
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 73 | 媒体与信息","SUBLEVEL 2","discussion","你觉得网络信息可靠吗？","nǐ juéde wǎngluò xìnxī kěkào ma?","有些可靠，但要注意辨别。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 73 | 媒体与信息","SUBLEVEL 3","follow_up","你怎么判断信息的真假？","nǐ zěnme pànduàn xìnxī de zhēnjiǎ?","我会查看多个来源。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 1","warmup","你觉得全球化对生活有什么影响？","nǐ juéde quánqiúhuà duì shēnghuó yǒu shénme yǐngxiǎng?","全球化让我们可以了解更多文化。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 1","warmup","你觉得全球化对生活有什么影响？","nǐ juéde quánqiúhuà duì shēnghuó yǒu shénme yǐngxiǎng?","全球化带来了更多机会。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 2","discussion","全球化有什么问题？","quánqiúhuà yǒu shénme wèntí?","文化差异可能带来误解。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 2","discussion","全球化有什么问题？","quánqiúhuà yǒu shénme wèntí?","一些传统文化可能受到影响。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 3","follow_up","你觉得学习外语和全球化有关系吗？","nǐ juéde xuéxí wàiyǔ hé quánqiúhuà yǒu guānxi ma?","有关系，外语是沟通的桥梁。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 1","warmup","你对未来有什么规划？","nǐ duì wèilái yǒu shénme guīhuà?","我计划继续学习，找到好工作。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 1","warmup","你对未来有什么规划？","nǐ duì wèilái yǒu shénme guīhuà?","我希望能在中国工作一段时间。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 2","discussion","你觉得规划未来重要吗？","nǐ juéde guīhuà wèilái zhòngyào ma?","很重要，有计划才有方向。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 2","discussion","你觉得规划未来重要吗？","nǐ juéde guīhuà wèilái zhòngyào ma?","很重要，可以更好地实现目标。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 3","follow_up","你觉得人生中最重要的事情是什么？","nǐ juéde rénshēng zhōng zuì zhòngyào de shìqing shì shénme?","我觉得健康和家人最重要。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 1","warmup","你喜欢文学或者艺术吗？","nǐ xǐhuān wénxué huòzhě yìshù ma?","我喜欢看小说。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 1","warmup","你喜欢文学或者艺术吗？","nǐ xǐhuān wénxué huòzhě yìshù ma?","我对绘画很感兴趣。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 2","discussion","你觉得文学和艺术对生活有什么意义？","nǐ juéde wénxué hé yìshù duì shēnghuó yǒu shénme yìyì?","可以丰富我们的精神生活。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 2","discussion","你觉得文学和艺术对生活有什么意义？","nǐ juéde wénxué hé yìshù duì shēnghuó yǒu shénme yìyì?","可以帮助我们理解世界。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 3","follow_up","你有创作的经历吗？","nǐ yǒu chuàngzuò de jīnglì ma?","我写过日记和短文。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 1","warmup","你怎么管理自己的钱？","nǐ zěnme guǎnlǐ zìjǐ de qián?","我会记录每天的消费。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 1","warmup","你怎么管理自己的钱？","nǐ zěnme guǎnlǐ zìjǐ de qián?","我尽量不乱花钱。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 2","discussion","你觉得节省重要吗？","nǐ juéde jiéshěng zhòngyào ma?","很重要，可以为未来做准备。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 2","discussion","你觉得节省重要吗？","nǐ juéde jiéshěng zhòngyào ma?","很重要，但也要适当消费。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 3","follow_up","你对购物有什么看法？","nǐ duì gòuwù yǒu shénme kànfǎ?","我喜欢买需要的东西，不乱买。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 1","warmup","你觉得心理健康重要吗？","nǐ juéde xīnlǐ jiànkāng zhòngyào ma?","很重要，和身体健康一样重要。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 1","warmup","你觉得心理健康重要吗？","nǐ juéde xīnlǐ jiànkāng zhòngyào ma?","很重要，影响我们的生活质量。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 2","discussion","你遇到困难时怎么调整心情？","nǐ yùdào kùnnán shí zěnme tiáozhěng xīnqíng?","我和朋友或家人聊天。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 2","discussion","你遇到困难时怎么调整心情？","nǐ yùdào kùnnán shí zěnme tiáozhěng xīnqíng?","我通过运动来放松。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 3","follow_up","你觉得求助重要吗？","nǐ juéde qiúzhù zhòngyào ma?","很重要，遇到问题要找人帮忙。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 79 | 合理饮食","SUBLEVEL 1","warmup","你觉得均衡饮食重要吗？","nǐ juéde jūnhéng yǐnshí zhòngyào ma?","很重要，可以保持健康。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 79 | 合理饮食","SUBLEVEL 1","warmup","你觉得均衡饮食重要吗？","nǐ juéde jūnhéng yǐnshí zhòngyào ma?","很重要，不同食物提供不同营养。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 79 | 合理饮食","SUBLEVEL 2","discussion","你觉得什么食物最健康？","nǐ juéde shénme shíwù zuì jiànkāng?","我觉得蔬菜和水果最健康。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 79 | 合理饮食","SUBLEVEL 2","discussion","你觉得什么食物最健康？","nǐ juéde shénme shíwù zuì jiànkāng?","我认为均衡摄入各种食物最重要。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 79 | 合理饮食","SUBLEVEL 3","follow_up","你平时注意饮食吗？","nǐ píngshí zhùyì yǐnshí ma?","比较注意，我少吃油腻食物。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 80 | 运动与健康","SUBLEVEL 1","warmup","你觉得运动和健康有什么关系？","nǐ juéde yùndòng hé jiànkāng yǒu shénme guānxi?","运动可以增强体质，减少生病。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 80 | 运动与健康","SUBLEVEL 1","warmup","你觉得运动和健康有什么关系？","nǐ juéde yùndòng hé jiànkāng yǒu shénme guānxi?","运动对身心都有好处。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 80 | 运动与健康","SUBLEVEL 2","discussion","你最喜欢什么运动？为什么？","nǐ zuì xǐhuān shénme yùndòng? wèishénme?","我喜欢跑步，因为简单方便。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 80 | 运动与健康","SUBLEVEL 2","discussion","你最喜欢什么运动？为什么？","nǐ zuì xǐhuān shénme yùndòng? wèishénme?","我喜欢游泳，因为对身体很好。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 80 | 运动与健康","SUBLEVEL 3","follow_up","你觉得多久运动一次合适？","nǐ juéde duō jiǔ yùndòng yí cì héshì?","我觉得每天运动最好。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 81 | 自我发展","SUBLEVEL 1","warmup","你认为一个人应该如何不断提升自己？","nǐ rènwéi yí gè rén yīnggāi rúhé bùduàn tíshēng zìjǐ?","我认为一个人不仅要不断学习新知识，而且要通过实践提高自己的能力。只有把学到的东西用在实际生活中，才能真正进步。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 81 | 自我发展","SUBLEVEL 1","warmup","你认为一个人应该如何不断提升自己？","nǐ rènwéi yí gè rén yīnggāi rúhé bùduàn tíshēng zìjǐ?","在我看来，自我发展需要长期坚持。一方面要学习，另一方面也要反思自己的不足，这样才能慢慢提高。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 81 | 自我发展","SUBLEVEL 2","discussion","自我发展的过程中最重要的是什么？","zìwǒ fāzhǎn de guòchéng zhōng zuì zhòngyào de shì shénme?","我觉得最重要的是坚持，因为很多人一开始很努力，但后来就放弃了。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 82 | 机会与选择","SUBLEVEL 1","warmup","你认为机会重要还是选择重要？","nǐ rènwéi jīhuì zhòngyào háishì xuǎnzé zhòngyào?","我认为两者都很重要，但是选择更关键。因为即使有机会，如果选择不对，也很难成功。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 82 | 机会与选择","SUBLEVEL 1","warmup","你认为机会重要还是选择重要？","nǐ rènwéi jīhuì zhòngyào háishì xuǎnzé zhòngyào?","在我看来，机会决定开始，而选择决定结果。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 82 | 机会与选择","SUBLEVEL 2","discussion","当机会来临时，你通常怎么做决定？","dāng jīhuì láilín shí, nǐ tōngcháng zěnme zuò juédìng?","我会先分析利与弊，然后再做决定，而不是马上行动。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 83 | 金钱观","SUBLEVEL 1","warmup","你如何看待金钱在生活中的作用？","nǐ rúhé kàndài jīnqián zài shēnghuó zhōng de zuòyòng?","我认为金钱非常重要，因为它可以满足基本生活需求，但它并不能代表一切。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 83 | 金钱观","SUBLEVEL 1","warmup","你如何看待金钱在生活中的作用？","nǐ rúhé kàndài jīnqián zài shēnghuó zhōng de zuòyòng?","金钱不仅可以带来方便，而且可以让人有更多选择，但不能带来真正的幸福。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 83 | 金钱观","SUBLEVEL 2","discussion","你认为有钱就一定幸福吗？为什么？","nǐ rènwéi yǒu qián jiù yīdìng xìngfú ma? wèishénme?","不一定，因为幸福还包括感情、健康等方面。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 84 | 网络对社会的影响","SUBLEVEL 1","warmup","网络的发展对社会有哪些积极和消极影响？","wǎngluò de fāzhǎn duì shèhuì yǒu nǎxiē jījí hé xiāojí yǐngxiǎng?","一方面，网络让信息传播更快，也方便人们交流；另一方面，也带来了虚假信息等问题。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 84 | 网络对社会的影响","SUBLEVEL 1","warmup","网络的发展对社会有哪些积极和消极影响？","wǎngluò de fāzhǎn duì shèhuì yǒu nǎxiē jījí hé xiāojí yǐngxiǎng?","网络不仅提高了效率，而且改变了人们的生活方式，但同时也让人更加依赖电子产品。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 84 | 网络对社会的影响","SUBLEVEL 2","discussion","你认为人们是否应该减少使用网络？","nǐ rènwéi rénmen shìfǒu yīnggāi jiǎnshǎo shǐyòng wǎngluò?","我觉得不需要完全减少，而是要合理使用。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 85 | 阅读的意义","SUBLEVEL 1","warmup","在信息时代，阅读还有必要吗？","zài xìnxī shídài, yuèdú hái yǒu bìyào ma?","我认为非常有必要，因为阅读可以提高思考能力，而不仅仅是获取信息。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 85 | 阅读的意义","SUBLEVEL 1","warmup","在信息时代，阅读还有必要吗？","zài xìnxī shídài, yuèdú hái yǒu bìyào ma?","即使现在有很多视频，人们也不能完全放弃阅读。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 85 | 阅读的意义","SUBLEVEL 2","discussion","你认为应该读什么样的书？","nǐ rènwéi yīnggāi dú shénme yàng de shū?","应该根据自己的需要选择，比如提高专业能力或扩大知识面。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 86 | 时间管理","SUBLEVEL 1","warmup","为什么很多人觉得时间不够用？","wèishénme hěn duō rén juéde shíjiān bú gòu yòng?","因为他们没有合理安排时间，容易浪费时间。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 86 | 时间管理","SUBLEVEL 1","warmup","为什么很多人觉得时间不够用？","wèishénme hěn duō rén juéde shíjiān bú gòu yòng?","一方面事情太多，另一方面没有计划。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 86 | 时间管理","SUBLEVEL 2","discussion","如何提高时间利用效率？","rúhé tígāo shíjiān lìyòng xiàolǜ?","我觉得应该先做重要的事情，而不是先做简单的事情。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 87 | 努力与天赋","SUBLEVEL 1","warmup","努力和天赋哪个更重要？","nǔlì hé tiānfù nǎ gè gèng zhòngyào?","我认为努力更重要，因为天赋只是基础，而成功需要长期努力。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 87 | 努力与天赋","SUBLEVEL 1","warmup","努力和天赋哪个更重要？","nǔlì hé tiānfù nǎ gè gèng zhòngyào?","天赋可以帮助一个人更快进步，但如果不努力，也不会成功。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 87 | 努力与天赋","SUBLEVEL 2","discussion","你如何看待【努力一定成功】这句话？","nǐ rúhé kàndài nǔlì yīdìng chénggōng zhè jù huà?","我觉得不完全正确，但努力是成功的重要条件。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 88 | 团队合作","SUBLEVEL 1","warmup","为什么团队合作越来越重要？","wèishénme tuánduì hézuò yuèlái yuè zhòngyào?","因为现在很多工作都需要多个人一起完成。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 88 | 团队合作","SUBLEVEL 1","warmup","为什么团队合作越来越重要？","wèishénme tuánduì hézuò yuèlái yuè zhòngyào?","团队合作不仅可以提高效率，而且可以互相学习。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 88 | 团队合作","SUBLEVEL 2","discussion","如何成为一个好的团队成员？","rúhé chéngwéi yí gè hǎo de tuánduì chéngyuán?","要有责任感，也要学会沟通。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 89 | 失败的价值","SUBLEVEL 1","warmup","失败对一个人有什么意义？","shībài duì yí gè rén yǒu shénme yìyì?","失败可以让人发现自己的问题，从而改进。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 89 | 失败的价值","SUBLEVEL 1","warmup","失败对一个人有什么意义？","shībài duì yí gè rén yǒu shénme yìyì?","在我看来，失败不仅是结束，也是新的开始。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 89 | 失败的价值","SUBLEVEL 2","discussion","面对失败应该怎么做？","miànduì shībài yīnggāi zěnme zuò?","应该总结经验，而不是放弃。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 90 | 学习态度","SUBLEVEL 1","warmup","什么是好的学习态度？","shénme shì hǎo de xuéxí tàidu?","好的学习态度是认真、主动，并且坚持。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 90 | 学习态度","SUBLEVEL 1","warmup","什么是好的学习态度？","shénme shì hǎo de xuéxí tàidu?","不仅要完成任务，而且要真正理解内容。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 90 | 学习态度","SUBLEVEL 2","discussion","学习过程中最容易出现的问题是什么？","xuéxí guòchéng zhōng zuì róngyì chūxiàn de wèntí shì shénme?","很多人缺乏耐心，容易放弃。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 91 | 生活方式选择","SUBLEVEL 1","warmup","什么样的生活方式更健康？","shénme yàng de shēnghuó fāngshì gèng jiànkāng?","我认为规律的生活方式最健康，比如早睡早起。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 91 | 生活方式选择","SUBLEVEL 1","warmup","什么样的生活方式更健康？","shénme yàng de shēnghuó fāngshì gèng jiànkāng?","不仅要注意饮食，还要保持良好的心态。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 91 | 生活方式选择","SUBLEVEL 2","discussion","现代人的生活方式有什么问题？","xiàndài rén de shēnghuó fāngshì yǒu shénme wèntí?","很多人工作压力大，经常熬夜。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 92 | 情绪管理","SUBLEVEL 1","warmup","为什么情绪管理很重要？","wèishénme qíngxù guǎnlǐ hěn zhòngyào?","因为情绪会影响我们的判断和行为。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 92 | 情绪管理","SUBLEVEL 1","warmup","为什么情绪管理很重要？","wèishénme qíngxù guǎnlǐ hěn zhòngyào?","如果不能控制情绪，就容易做出错误决定。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 92 | 情绪管理","SUBLEVEL 2","discussion","你通常如何调节自己的情绪？","nǐ tōngcháng rúhé tiáojié zìjǐ de qíngxù?","我会先冷静下来，然后再思考问题。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 93 | 竞争与合作","SUBLEVEL 1","warmup","竞争和合作哪个更重要？","jìngzhēng hé hézuò nǎ gè gèng zhòngyào?","我认为两者都重要，需要根据情况选择。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 93 | 竞争与合作","SUBLEVEL 1","warmup","竞争和合作哪个更重要？","jìngzhēng hé hézuò nǎ gè gèng zhòngyào?","一方面竞争可以提高能力，另一方面合作可以提高效率。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 93 | 竞争与合作","SUBLEVEL 2","discussion","过度竞争会带来什么问题？","guòdù jìngzhēng huì dài lái shénme wèntí?","可能会影响人际关系。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 94 | 未来社会发展","SUBLEVEL 1","warmup","你认为未来社会会发生哪些变化？","nǐ rènwéi wèilái shèhuì huì fāshēng nǎxiē biànhuà?","科技会更加发达，人们的生活会更加方便。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 94 | 未来社会发展","SUBLEVEL 1","warmup","你认为未来社会会发生哪些变化？","nǐ rènwéi wèilái shèhuì huì fāshēng nǎxiē biànhuà?","同时竞争也会更加激烈。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 94 | 未来社会发展","SUBLEVEL 2","discussion","人们需要具备什么能力？","rénmen xūyào jùbèi shénme nénglì?","需要学习能力和适应能力。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 95 | 道德与选择","SUBLEVEL 1","warmup","面对困难选择时，你会考虑什么？","miànduì kùnnán xuǎnzé shí, nǐ huì kǎolǜ shénme?","我会考虑对别人和社会的影响。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 95 | 道德与选择","SUBLEVEL 1","warmup","面对困难选择时，你会考虑什么？","miànduì kùnnán xuǎnzé shí, nǐ huì kǎolǜ shénme?","我会坚持自己的原则。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 95 | 道德与选择","SUBLEVEL 2","discussion","为什么道德很重要？","wèishénme dàodé hěn zhòngyào?","因为它可以保证社会的稳定。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 96 | 人生意义","SUBLEVEL 1","warmup","你认为人生的意义是什么？","nǐ rènwéi rénshēng de yìyì shì shénme?","我认为人生的意义在于实现自己的价值。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 96 | 人生意义","SUBLEVEL 1","warmup","你认为人生的意义是什么？","nǐ rènwéi rénshēng de yìyì shì shénme?","也在于帮助别人，让社会变得更好。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 96 | 人生意义","SUBLEVEL 2","discussion","每个人的人生意义一样吗？","měi gè rén de rénshēng yìyì yíyàng ma?","不一样，因为每个人的目标不同。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 97 | 幸福与成功的关系","SUBLEVEL 1","warmup","幸福和成功之间有什么关系？","xìngfú hé chénggōng zhī jiān yǒu shénme guānxi?","成功可以带来幸福，但不是唯一因素。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 97 | 幸福与成功的关系","SUBLEVEL 1","warmup","幸福和成功之间有什么关系？","xìngfú hé chénggōng zhī jiān yǒu shénme guānxi?","幸福更重要，因为成功不一定让人快乐。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 97 | 幸福与成功的关系","SUBLEVEL 2","discussion","如果必须选择，你会选哪个？","rúguǒ bìxū xuǎnzé, nǐ huì xuǎn nǎ gè?","我会选择幸福。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 98 | 终身学习","SUBLEVEL 1","warmup","为什么人应该终身学习？","wèishénme rén yīnggāi zhōngshēn xuéxí?","因为社会变化很快，不学习就会落后。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 98 | 终身学习","SUBLEVEL 1","warmup","为什么人应该终身学习？","wèishénme rén yīnggāi zhōngshēn xuéxí?","学习不仅是为了工作，也是为了提升自己。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 98 | 终身学习","SUBLEVEL 2","discussion","你打算如何继续学习？","nǐ dǎsuàn rúhé jìxù xuéxí?","我会通过阅读和上网学习新知识。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 99 | 自信的重要性","SUBLEVEL 1","warmup","自信对一个人有什么影响？","zìxìn duì yí gè rén yǒu shénme yǐngxiǎng?","自信可以让人更勇敢面对挑战。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 99 | 自信的重要性","SUBLEVEL 1","warmup","自信对一个人有什么影响？","zìxìn duì yí gè rén yǒu shénme yǐngxiǎng?","也可以提高成功的可能性。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 99 | 自信的重要性","SUBLEVEL 2","discussion","如何建立自信？","rúhé jiànlì zìxìn?","通过不断成功的小经验。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 100 | 人生观","SUBLEVEL 1","warmup","你的人生观是什么？","nǐ de rénshēngguān shì shénme?","我认为应该努力工作，同时也要享受生活。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 100 | 人生观","SUBLEVEL 1","warmup","你的人生观是什么？","nǐ de rénshēngguān shì shénme?","人生不仅要成功，也要快乐。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 100 | 人生观","SUBLEVEL 2","discussion","你觉得什么样的人生是成功的？","nǐ juéde shénme yàng de rénshēng shì chénggōng de?","我觉得实现目标的人生是成功的。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 100 | 人生观","SUBLEVEL 2","discussion","你觉得什么样的人生是成功的？","nǐ juéde shénme yàng de rénshēng shì chénggōng de?","能够让自己和家人幸福就是成功。",""
